"ID";"Image";"Name";"Reference";"Category";"Base price";"Final price";"Quantity";"Status";
"476";"http://makersupplies.dk/img/p/8/1/1/9/8119.jpg";"Mellow GT2 Smooth Idler Pulley w Bearings for 6mm Belt - 5mm Bore";"476";"GT2 Belts and Pulleys";"34.000000";"42.5";"96";"1";
"944";"http://makersupplies.dk/img/p/6/0/8/1/6081.jpg";"LMF8LUU - Long Linear Bearing w Round Flange";"944";"Shaft Guides & LMUU";"35.800000";"44.75";"4";"1";
"1417";"http://makersupplies.dk/img/p/8/2/3/3/8233.jpg";"ANYCUBIC PHOTON MONO X 6K";"";"Anycubic";"4232.000000";"5290";"0";"1";
"68";"http://makersupplies.dk/img/p/3/2/2/322.jpg";"Xtreme Solid V Wheel Kit";"68";"V-Wheels";"51.800000";"64.75";"40";"1";
"410";"http://makersupplies.dk/img/p/3/6/7/1/3671.jpg";"BlackBox Motion Control System";"410";"Motion Controllers";"1436.000000";"1795";"7";"1";
"885";"http://makersupplies.dk/img/p/5/3/8/8/5388.jpg";"MGN15 Rail -ST15";"885";"Sair Linear Guides";"124.000000";"155";"77";"1";
"1206";"http://makersupplies.dk/img/p/7/4/0/1/7401.jpg";"Super Blue - ASA 1.75 - Devil Design";"602";"ASA - 1.75mm";"144.000000";"180";"7";"1";
"545";"http://makersupplies.dk/img/p/4/0/4/9/4049.jpg";"Blue Transparent - PETG 1.75 - Devil Design";"545";"PETG - 1.75mm";"124.000000";"155";"6";"1";
"1019";"http://makersupplies.dk/img/p/6/4/5/3/6453.jpg";"Zortrax Inkspire";"1019";"Zortrax";"12799.200000";"15999";"0";"0";
"1355";"http://makersupplies.dk/img/p/7/7/8/9/7789.jpg";"White - ABS 1.75 - Devil Design 2kg";"547";"ABS - 1.75mm";"220.000000";"275";"20";"1";
"334";"http://makersupplies.dk/img/p/8/1/9/2/8192.jpg";"4 Pack - NEMA 23 Integrated Closed Loop Stepper Motor – 8mm shaft";"334";"Closed Loop Stepper";"3833.600000";"4312.8";"10000";"1";
"829";"http://makersupplies.dk/img/p/5/1/9/9/5199.jpg";"Multi Material Pack - 1.75mm - 6x0.33kg - Devil Design";"829";"Filament Starter Packs";"340.000000";"425";"8";"1";
"1283";"http://makersupplies.dk/img/p/7/5/2/9/7529.jpg";"Acorn 4 axis Control Cabinet w VFD and Spindle Motor";"";"CNC Control Systems";"23160.000000";"28950";"2";"0";
"264";"http://makersupplies.dk/img/p/6/8/7/9/6879.jpg";"Commision for PayPal payment";"264";"Home";"4.950000";"6.19";"9999";"1";
"740";"http://makersupplies.dk/img/p/4/8/7/3/4873.jpg";"PLH3D-CNC Adapter";"740";"Laser Modules";"943.200000";"1179";"2";"1";
"1088";"http://makersupplies.dk/img/p/6/6/5/7/6657.jpg";"WhamBam Resin Flexible Build System 202x128";"1088";"WhamBam for Resin";"343.200000";"429";"0";"1";
"553";"http://makersupplies.dk/img/p/4/0/6/5/4065.jpg";"Pink - ABS 1.75 - Devil Design";"553";"ABS - 1.75mm";"124.000000";"155";"1";"1";
"493";"http://makersupplies.dk/img/p/3/9/5/3/3953.jpg";"Vanilla - PLA 1.75 - Devil Design ";"493";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"839";"http://makersupplies.dk/img/p/5/2/2/4/5224.jpg";"Dark Wood - PLA 1.75";"839";"Speciality Filaments";"259.200000";"324";"10";"1";
"1293";"http://makersupplies.dk/img/p/7/5/5/7/7557.jpg";"C-Beam® Tension XL Linear Actuator Bundle";"";"Linear Actuators";"998.000000";"1247.5";"15";"1";
"275";"http://makersupplies.dk/img/p/2/3/2/1/2321.jpg";"Star Knob Screw";"275";"Hardware accessories";"12.000000";"15";"71";"1";
"748";"http://makersupplies.dk/img/p/4/8/9/2/4892.jpg";"Ender 3 Magnetic Bed Sheet";"748";"Bed Adhesion";"158.400000";"198";"6";"1";
"1097";"http://makersupplies.dk/img/p/6/6/9/0/6690.jpg";"3 Jaw Flexible Coupler - D25";"1097";"Couplers";"78.400000";"98";"111";"1";
"190";"http://makersupplies.dk/img/p/8/6/4/864.jpg";"Network Cable - Male to Panel Mount Female RJ45";"190";"Connectors";"43.200000";"54";"58";"1";
"561";"http://makersupplies.dk/img/p/4/0/8/3/4083.jpg";"Navy Blue - ABS 1.75 - Devil Design";"561";"ABS - 1.75mm";"124.000000";"155";"4";"1";
"1036";"http://makersupplies.dk/img/p/6/4/9/6/6496.jpg";"DB25 Male Breakout Board to Terminals Connectors";"1036";"Shields & Break out Boards";"55.800000";"69.75";"22";"1";
"1378";"http://makersupplies.dk/img/p/7/9/9/7/7997.jpg";"Countersink Block 20x10x3mm - 4mm hole - Neodynium Magnet (2 pack)";"815";"Countersink";"20.000000";"25";"50";"1";
"502";"http://makersupplies.dk/img/p/3/9/5/4/3954.jpg";"Navy Blue - PLA 1.75 - Devil Design";"502";"PLA - 1.75mm";"124.000000";"155";"7";"1";
"848";"http://makersupplies.dk/img/p/5/2/4/7/5247.jpg";"Pack -GT2 Belt - 2mm pitch - 6mm width - by the meter";"848";"GT2 Belts and Pulleys";"24.000000";"11.25";"386";"1";
"1301";"http://makersupplies.dk/img/p/7/5/9/8/7598.jpg";"DEMO model Shark CNC - 850x850 work area -  complete w. control cabinet, spindle and electronics";"";"Shark CNC";"43600.000000";"54500";"1";"1";
"283";"http://makersupplies.dk/img/p/2/3/5/8/2358.jpg";"C-Beam® Riser Plates (2pack)";"283";"C-Beam Plates";"48.000000";"60";"14";"1";
"758";"http://makersupplies.dk/img/p/4/9/4/0/4940.jpg";"CREALITY ENDER-5 PRO - 220*220*300 MM";"758";"Creality";"2396.000000";"2995";"0";"1";
"1105";"http://makersupplies.dk/img/p/6/7/1/1/6711.jpg";"80x160 T10 - Slot Profile";"1105";"T10-Slot ";"410.000000";"512.5";"10";"1";
"198";"http://makersupplies.dk/img/p/8/8/4/884.jpg";"CNC Dust Proof Keyboard - PoNET kbd48CNC";"198";"Touch Probe, Pendant and Keyboard";"1296.000000";"1620";"2";"1";
"569";"http://makersupplies.dk/img/p/4/0/9/7/4097.jpg";"Beige - ABS 1.75 - Devil Design";"569";"ABS - 1.75mm";"124.000000";"155";"0";"0";
"1044";"http://makersupplies.dk/img/p/6/5/2/6/6526.jpg";"Spare Brushes for AMB Spindles - Set of 2";"1044";"Spindles";"109.990000";"137.49";"7";"1";
"510";"http://makersupplies.dk/img/p/3/9/7/7/3977.jpg";"Aluminum - PLA 1.75 - Devil Design";"510";"PLA - 1.75mm";"124.000000";"155";"9";"1";
"1309";"http://makersupplies.dk/img/p/7/6/2/5/7625.jpg";"Marble Light - PLA 1.75 - Devil Design";"504";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"295";"http://makersupplies.dk/img/p/8/1/3/2/8132.jpg";"GT3 pulley 20 - 9mm belt";"295";"GT3 Belts and Pulleys";"55.600000";"69.5";"41";"1";
"773";"http://makersupplies.dk/img/p/4/9/9/7/4997.jpg";"CreatBot D600 Pro";"773";"CreatBot";"71900.000000";"89875";"0";"0";
"1114";"http://makersupplies.dk/img/p/6/8/1/6/6816.jpg";"Piranha CNC 1515 - Silver";"";"Piranha CNC";"13231.900000";"16539.88";"8";"1";
"206";"http://makersupplies.dk/img/p/8/9/8/898.jpg";"PoKeys Adaptor Board 20-20";"206";"Shields & Break out Boards";"145.600000";"182";"5";"1";
"578";"http://makersupplies.dk/img/p/4/1/1/5/4115.jpg";"White - TPU 1.75 - Devil Design";"578";"TPU - 1.75mm - Flexible Filament";"222.000000";"277.5";"6";"1";
"1053";"http://makersupplies.dk/img/p/6/5/4/8/6548.jpg";"Drill - TiAlN Coated Tip";"1053";"Drill Bit";"22.000000";"27.5";"134";"1";
"1394";"http://makersupplies.dk/img/p/8/0/5/1/8051.jpg";"100W Heating Fan - 12V";"";"Fans";"256.000000";"320";"6";"1";
"520";"http://makersupplies.dk/img/p/3/9/9/5/3995.jpg";"Vanilla - PETG 1.75 - Devil Design";"520";"PETG - 1.75mm";"124.000000";"155";"6";"1";
"864";"http://makersupplies.dk/img/p/5/3/1/6/5316.jpg";"Original Prusa MINI - Kit";"864";"Prusa";"3198.400000";"3998";"0";"1";
"1318";"http://makersupplies.dk/img/p/7/6/5/0/7650.jpg";"Original Prusa Curing and Washing Machine (CW1S)";"";"Prusa";"5440.000000";"6800";"1";"1";
"304";"http://makersupplies.dk/img/p/2/4/0/6/2406.jpg";"Gift Certificate - DKK 100";"304";"Gift Certificates";"80.000000";"100";"997";"1";
"799";"http://makersupplies.dk/img/p/5/1/0/4/5104.jpg";"Zortrax M300 Dual";"799";"Zortrax";"32796.000000";"40995";"0";"1";
"1122";"http://makersupplies.dk/img/p/6/8/7/3/6873.jpg";"Mailbox Red - ABS - 2.85mm";"593";"ABS - 2.85mm";"124.000000";"155";"2";"1";
"216";"http://makersupplies.dk/img/p/8/2/0/4/8204.jpg";"Stepper Driver 4,2A - Just Motion 2DM542";"216";"Stepper Drivers";"440.000000";"550";"34";"1";
"586";"http://makersupplies.dk/img/p/4/1/3/0/4130.jpg";"Bright Yellow - PLA  2.85 - Devil Design";"586";"PLA - 2.85mm";"124.000000";"155";"3";"1";
"1061";"http://makersupplies.dk/img/p/6/5/6/2/6562.jpg";"Devil Design Adhesive coating for 3D printing";"1061";"Bed Adhesion";"80.000000";"100";"13";"1";
"529";"http://makersupplies.dk/img/p/4/0/1/6/4016.jpg";"Gray - PETG 1.75 - Devil Design 1kg";"529";"PETG - 1.75mm";"124.000000";"155";"5";"1";
"872";"http://makersupplies.dk/img/p/5/3/4/3/5343.jpg";"Mellow MK8 Hotend";"872";"Hotends";"136.000000";"170";"10";"1";
"1328";"http://makersupplies.dk/img/p/7/7/1/8/7718.jpg";"WOLF Headset PRO";"";"Safety";"1516.000000";"1895";"20";"1";
"315";"http://makersupplies.dk/img/p/2/4/5/2/2452.jpg";"Resistor - Metal Film 1/4W 1% (5 pack)";"315";"Components";"12.000000";"15";"590";"1";
"811";"http://makersupplies.dk/img/p/5/1/4/9/5149.jpg";"Neon Cast Acrylic - 3mm Sheet - 378x504mm";"811";"Plastic ";"199.200000";"249";"45";"1";
"1266";"http://makersupplies.dk/img/p/7/4/9/4/7494.jpg";"PRIMACREATOR VALUE UV / DLP RESIN - 500 ML - WHITE";"";"Standard Resin";"232.000000";"290";"4";"1";
"230";"http://makersupplies.dk/img/p/1/1/6/2/1162.jpg";"DB9 Female Panel Mount to 10 Pin IDC Ribbon Cable";"230";"Connectors";"21.000000";"26.25";"4";"1";
"594";"http://makersupplies.dk/img/p/4/1/3/8/4138.jpg";"Super Blue - ABS 2.85 - Devil Design";"594";"ABS - 2.85mm";"124.000000";"155";"0";"0";
"1071";"http://makersupplies.dk/img/p/6/5/8/7/6587.jpg";"Prusa MINI Double-sided Textured PEI Powder-coated Spring Steel Sheet";"1071";"Prusa";"295.200000";"369";"2";"1";
"537";"http://makersupplies.dk/img/p/4/0/3/2/4032.jpg";"Brown - PETG 1.75 - Devil Design";"537";"PETG - 1.75mm";"124.000000";"155";"5";"1";
"880";"http://makersupplies.dk/img/p/5/3/7/3/5373.jpg";"MGN 9L Block - ST9L";"880";"Sair Linear Guides";"94.800000";"118.5";"67";"1";
"1009";"http://makersupplies.dk/img/p/6/4/1/7/6417.jpg";"CreatBot F160 - PEEK Version";"1009";"CreatBot";"13200.000000";"16500";"0";"1";
"1337";"http://makersupplies.dk/img/p/7/7/4/4/7744.jpg";"Piranha CNC 2.2Nm Electronic Bundle";"";"Home";"4657.000000";"5821.25";"4";"0";
"323";"http://makersupplies.dk/img/p/2/4/6/4/2464.jpg";"Black Acrylic Sheet - 378x510mm";"323";"Plastic ";"120.000000";"150";"46";"1";
"821";"http://makersupplies.dk/img/p/5/1/8/1/5181.jpg";"Silicone heatbed - 200x200mm  - 220V - 200W";"821";"Heatbed";"231.200000";"289";"4";"1";
"1274";"http://makersupplies.dk/img/p/7/5/0/7/7507.jpg";"ZORTRAX APOLLER";"";"Zortrax";"35600.000000";"44500";"0";"1";
"253";"http://makersupplies.dk/img/p/2/1/7/1/2171.jpg";"1500x1500mm Silver Xtreme Stainless OX Complete Mechanical Kit - all parts needed";"253";"Stainless OX ";"7266.400000";"9083";"4";"1";
"603";"http://makersupplies.dk/img/p/4/1/5/3/4153.jpg";"Green - ASA 1.75 - Devil Design";"603";"ASA - 1.75mm";"144.000000";"180";"6";"1";
"732";"http://makersupplies.dk/img/p/4/8/4/5/4845.jpg";"Shapeoko 6W CNC Laser Upgrade Kit with PLH3D-6W-XF";"732";"Laser Modules";"6150.000000";"7687.5";"3";"1";
"1080";"http://makersupplies.dk/img/p/6/6/2/1/6621.jpg";"WhamBam Flexible Build System - 355x355mm";"1080";"WhamBam for Filament";"946.000000";"1182.5";"4";"1";
"413";"http://makersupplies.dk/img/p/3/6/7/6/3676.jpg";"Brass Nut for 8mm ACME Lead Screw";"413";"ACME Lead Screw & Nuts";"25.000000";"31.25";"51";"1";
"888";"http://makersupplies.dk/img/p/5/4/0/4/5404.jpg";"HGH15N Block - SER-GD15N";"888";"Sair Linear Guides";"199.600000";"249.5";"104";"1";
"674";"http://makersupplies.dk/img/p/4/6/2/4/4624.jpg";"Thermal Compound Paste - Heatsink Compound";"674";"E3D Spare Parts";"15.000000";"18.75";"35";"1";
"1147";"http://makersupplies.dk/img/p/7/0/6/8/7068.jpg";"OpenBuilds Enclosure 1010 - Black";"";"Machine Enclosures";"2194.400000";"2743";"7";"1";
"174";"http://makersupplies.dk/img/p/7/9/2/792.jpg";"Makerlink - 90 Angle Tee Nut (2 Pack)";"174";"Makerlink";"23.800000";"29.75";"7";"1";
"611";"http://makersupplies.dk/img/p/4/1/6/8/4168.jpg";"Super Blue - HIPS 1.75 - Devil Design";"611";"HIPS - 1.75mm";"124.000000";"155";"0";"0";
"956";"http://makersupplies.dk/img/p/6/1/6/2/6162.jpg";"BlackBox CNC Electronics Bundle - 1.2Nm";"956";" Bundles - Controller, Steppers and Driver";"3949.200000";"4936.5";"4";"1";
"82";"http://makersupplies.dk/img/p/3/9/1/391.jpg";"Flexible Coupler -D25x5mmx8mm";"82";"Couplers";"46.800000";"58.5";"92";"1";
"421";"http://makersupplies.dk/img/p/8/1/5/8/8158.jpg";"NEMA 17 - 0.34Nm - 5mm shaft";"421";"Hybrid Stepper Motor";"170.000000";"212.5";"23";"1";
"896";"http://makersupplies.dk/img/p/5/4/2/6/5426.jpg";"Creality Ender-3 v2 - 220*220*250 mm";"896";"Creality";"1836.000000";"2295";"-2";"1";
"1221";"http://makersupplies.dk/img/p/7/4/3/2/7432.jpg";"Nozzle Fun Pack - 1.75mm";"";"E3D Nozzles";"252.000000";"315";"4";"1";
"353";"http://makersupplies.dk/img/p/8/0/8/7/8087.jpg";"Galvanized Cap Head Screw  (10 Pack)";"353";"Screws and bolts";"15.000000";"18.75";"400";"1";
"682";"http://makersupplies.dk/img/p/4/6/4/2/4642.jpg";"Original E3D Prusa i3 V6 Upgrade Kit";"682";"E3D Extruders";"959.200000";"1199";"1";"1";
"1156";"http://makersupplies.dk/img/p/7/1/7/1/7171.jpg";"OpenBuilds Modular Table - 1010 - Black";"";"Tables";"4197.600000";"5247";"2";"1";
"619";"http://makersupplies.dk/img/p/4/1/8/9/4189.jpg";"TriangleLab Extruder - Chinese Copy of Titan";"619";"Extruder";"260.000000";"325";"7";"1";
"965";"http://makersupplies.dk/img/p/6/1/9/4/6194.jpg";"Blue - SILK 1.75 - Devil Design";"965";"SILK - 1.75mm - High Gloss";"162.400000";"203";"8";"1";
"91";"http://makersupplies.dk/img/p/8/5/2/852.jpg";"Stainless OX Z-Gantry Plates (Set of 2 Plates)";"91";"Machine Plates";"180.000000";"225";"15";"1";
"432";"http://makersupplies.dk/img/p/3/7/4/9/3749.jpg";"Tilting Adjustable Foot M8x50mm";"432";"Machine feet & casters";"24.000000";"30";"43";"1";
"904";"http://makersupplies.dk/img/p/5/4/5/4/5454.jpg";"235x235mm - SpiderFlexiPlate System (Ex. Ender 3/CR20)";"904";"Spider Print Bed";"231.600000";"289.5";"9";"1";
"1231";"http://makersupplies.dk/img/p/7/4/6/0/7460.jpg";"CREATBOT DE PLUS - DUAL EXTRUDER 1.75MM";"";"CreatBot";"16680.000000";"20850";"0";"1";
"23";"http://makersupplies.dk/img/p/2/6/0/6/2606.jpg";"Inside Hidden Corner Bracket";"23";"Brackets";"10.600000";"13.25";"1466";"1";
"361";"http://makersupplies.dk/img/p/2/6/0/9/2609.jpg";"Worm Gear 1:20 - Japan";"361";"Gear";"348.000000";"435";"5";"1";
"691";"http://makersupplies.dk/img/p/4/7/0/8/4708.jpg";"Acorn Ether1616 i/o expansion kits";"691";"Shields & Break out Boards";"2398.400000";"2998";"2";"1";
"627";"http://makersupplies.dk/img/p/8/0/8/1/8081.jpg";"Square Nut";"627";"Nuts & threaded inserts";"1.400000";"1.75";"1330";"1";
"973";"http://makersupplies.dk/img/p/6/2/1/0/6210.jpg";"Violet - SILK 1.75 - Devil Design";"973";"SILK - 1.75mm - High Gloss";"162.400000";"203";"8";"1";
"115";"http://makersupplies.dk/img/p/4/9/4/494.jpg";"Hi End - 2 Flutes Aluminum Milling Bit - Shaft 6mm";"115";"End Mill";"142.000000";"177.5";"9";"1";
"446";"http://makersupplies.dk/img/p/4/4/1/2/4412.jpg";"Small - Mechanical Kit for V-Baby CoreXY 3D Printer - 200mm";"446";"CoreXY 3D Printer ";"2473.680000";"3092.1";"15";"1";
"1239";"http://makersupplies.dk/img/p/7/4/7/2/7472.jpg";"PRIMACREATOR VALUE FLEX UV RESIN - 500 ML - CLEAR";"";"Flexible Resin";"316.000000";"395";"2";"1";
"31";"http://makersupplies.dk/img/p/1/6/1/161.jpg";"Cast Corner Bracket";"31";"Brackets";"5.400000";"6.75";"3944";"1";
"376";"http://makersupplies.dk/img/p/2/8/0/2/2802.jpg";"V-Slot® NEMA17 Mini V Linear Actuator (Belt Driven)";"376";"Linear Actuators";"616.840000";"771.05";"11";"1";
"702";"http://makersupplies.dk/img/p/4/7/3/7/4737.jpg";"Capricorn Bowden Tubing (100mm units)";"702";"Bowden Parts";"12.000000";"15";"75";"1";
"1175";"http://makersupplies.dk/img/p/7/3/2/6/7326.jpg";"CREALITY LD-002H – MONO LCD RESIN 3D PRINTER";"";"Creality";"1999.200000";"2499";"0";"0";
"637";"http://makersupplies.dk/img/p/4/4/2/6/4426.jpg";"uStepper S 3D Stepstick L/R";"637";"Shields & Break out Boards";"38.000000";"47.5";"12";"1";
"985";"http://makersupplies.dk/img/p/6/3/5/7/6357.jpg";"OpenBuilds LEAD CNC Machine 1515 - Black";"985";"LEAD C-Beam CNC";"11656.400000";"14570.5";"5";"1";
"126";"http://makersupplies.dk/img/p/5/7/8/578.jpg";"Delrin Mini V Wheel Kit";"126";"V-Wheels";"31.960000";"39.95";"332";"1";
"454";"http://makersupplies.dk/img/p/3/8/5/3/3853.jpg";"Disk Ø8x3mm - Neodynium Magnet (10 pack)";"454";"Disk";"28.000000";"35";"37";"1";
"922";"http://makersupplies.dk/img/p/5/9/7/5/5975.jpg";"Precision Shaft Steel - Hardened and Ground";"922";"Shaft Guides & LMUU";"55.600000";"69.5";"137";"1";
"1251";"http://makersupplies.dk/img/p/7/4/8/0/7480.jpg";"PRIMACREATOR VALUE WATER WASHABLE UV RESIN - 500 ML - TRANSPARENT RED";"";"Water Washable Resin";"232.000000";"290";"4";"1";
"39";"http://makersupplies.dk/img/p/2/1/2/212.jpg";"2 Hole Joining Strip Plate";"39";"Plates";"15.800000";"19.75";"500";"1";
"384";"http://makersupplies.dk/img/p/3/2/0/5/3205.jpg";"OpenBuilds ACRO 500x500";"384";"ACRO Laser Cutter";"1486.600000";"1858.25";"3";"1";
"711";"http://makersupplies.dk/img/p/4/7/5/5/4755.jpg";"Dark Gray - PLA 1.75 - Devil Design";"711";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"1185";"http://makersupplies.dk/img/p/7/3/5/6/7356.jpg";"3 Flutes Carbide Chamfer V-Bit";"";"V-Bits";"90.000000";"112.5";"79";"1";
"648";"http://makersupplies.dk/img/p/4/5/5/7/4557.jpg";"Original E3D V6 All Metal Hotend - 1.75mm";"648";"E3D Hotends";"471.200000";"589";"31";"1";
"993";"http://makersupplies.dk/img/p/6/3/7/3/6373.jpg";"Acorn KP-3 CNC Touch Probe";"993";"Touch Probe, Pendant and Keyboard";"4895.000000";"6118.75";"2";"1";
"135";"http://makersupplies.dk/img/p/6/1/9/619.jpg";"Control Box Enclosure";"135";"Electrical Enclosures";"490.000000";"612.5";"24";"1";
"462";"http://makersupplies.dk/img/p/3/8/6/5/3865.jpg";"Rod Ø3x10mm - Neodynium Magnet (10 pack)";"462";"Rod";"20.000000";"25";"16";"1";
"931";"http://makersupplies.dk/img/p/6/0/6/4/6064.jpg";"Bright Orange Transparent - PETG 1.75 - Devil Design";"931";"PETG - 1.75mm";"124.000000";"155";"8";"1";
"1260";"http://makersupplies.dk/img/p/7/4/8/9/7489.jpg";"PRIMACREATOR VALUE UV / DLP RESIN - 1000 ML - TRANSPARENT GREEN";"";"Standard Resin";"400.000000";"500";"2";"1";
"1402";"http://makersupplies.dk/img/p/8/1/2/7/8127.jpg";"GT2 20T Toothed Idler w Bearings - 9mm Belt - 5mm Bore";"412";"GT2 Belts and Pulleys";"28.000000";"35";"50";"1";
"47";"http://makersupplies.dk/img/p/2/4/3/243.jpg";"Threaded Rod Plate for Nema 23 Stepper Motor";"47";"Plates";"63.200000";"79";"159";"1";
"392";"http://makersupplies.dk/img/p/3/3/9/5/3395.jpg";"LEAD CNC 1000x1000mm - Silver Grey";"392";"LEAD C-Beam CNC";"7634.200000";"9542.75";"1";"1";
"719";"http://makersupplies.dk/img/p/4/7/7/9/4779.jpg";"Mean Well - Power Supply - 12V 3A";"719";"Power Supplies";"159.200000";"199";"6";"1";
"1193";"http://makersupplies.dk/img/p/7/3/7/8/7378.jpg";"Double-sided Powder-coated Satin Spring Steel Sheet";"";"Prusa Print Bed";"398.400000";"498";"0";"1";
"656";"http://makersupplies.dk/img/p/4/5/8/2/4582.jpg";"Original E3D Nozzle X V6 - 1.75mm";"656";"E3D Nozzles";"236.000000";"295";"68";"1";
"1002";"http://makersupplies.dk/img/p/6/3/9/7/6397.jpg";"BCN3D Epsilon W50";"1002";"BCN3D";"52020.000000";"65025";"0";"1";
"143";"http://makersupplies.dk/img/p/8/0/8/3/8083.jpg";"Threaded Wood Inserts M5x10 (50 Pack)";"143";"Screws and bolts";"64.400000";"80.5";"62";"1";
"471";"http://makersupplies.dk/img/p/8/0/6/9/8069.jpg";"Button Head Screws (10 Pack)";"471";"Screws and bolts";"16.000000";"20";"3297";"1";
"939";"http://makersupplies.dk/img/p/6/0/7/2/6072.jpg";"LMxUU - Short Linear Bearing";"939";"Shaft Guides & LMUU";"11.800000";"14.75";"123";"1";
"63";"http://makersupplies.dk/img/p/8/1/0/1/8101.jpg";"Flat Washer (25 Pack)";"63";"Shims & Spacers";"16.000000";"20";"277";"1";
"403";"http://makersupplies.dk/img/p/3/6/6/2/3662.jpg";"Torch Height Control for precise Plasma cutters – PlasmaSens";"403";"Torch height control";"798.400000";"998";"3";"1";
"727";"http://makersupplies.dk/img/p/4/8/0/8/4808.jpg";"6W Hobby Engraving Laser Head - Opt Laser";"727";"Laser Modules";"3198.400000";"3998";"1";"1";
"1201";"http://makersupplies.dk/img/p/7/3/9/3/7393.jpg";"4-Way Union Connector";"";"Cooling and Pneumatics";"15.800000";"19.75";"40";"1";
"666";"http://makersupplies.dk/img/p/4/6/1/4/4614.jpg";"Bright Green - PETG 2.85 - Devil Design";"666";"PETG - 2.85mm";"124.000000";"155";"0";"0";
"1139";"http://makersupplies.dk/img/p/6/9/2/3/6923.jpg";"T10 Slot Cover";"";"T10-Slot Accessories";"18.000000";"22.5";"50";"1";
"162";"http://makersupplies.dk/img/p/7/3/8/738.jpg";"DB25 Male - DB25 Female Panel Mount";"162";"Connectors";"118.800000";"148.5";"0";"0";
"480";"http://makersupplies.dk/img/p/3/9/1/7/3917.jpg";"PTFE Teflon Bowden Tube (25cm units)";"480";"Bowden Parts";"12.000000";"15";"235";"1";
"947";"http://makersupplies.dk/img/p/6/0/8/5/6085.jpg";"SCSxUU - Short Linear Bearing Block";"947";"Shaft Guides & LMUU";"39.600000";"49.5";"38";"1";
"71";"http://makersupplies.dk/img/p/3/3/9/339.jpg";"Xtreme Solid V Wheel";"71";"V-Wheels";"25.400000";"31.75";"72";"1";
"735";"http://makersupplies.dk/img/p/4/8/6/1/4861.jpg";"Stepcraft 6W CNC Laser Upgrade Kit with PLH3D-6W-XF";"735";"Laser Modules";"4798.400000";"5998";"2";"1";
"1083";"http://makersupplies.dk/img/p/6/6/3/0/6630.jpg";"WhamBam Slap Mat";"1083";"WhamBam for Resin";"156.000000";"195";"4";"1";
"548";"http://makersupplies.dk/img/p/4/0/5/5/4055.jpg";"Vanilla - ABS 1.75 - Devil Design";"548";"ABS - 1.75mm";"124.000000";"155";"2";"1";
"1022";"http://makersupplies.dk/img/p/6/4/6/4/6464.jpg";"5015 Radial Cooling Fan";"1022";"Fans";"31.800000";"39.75";"124";"1";
"346";"http://makersupplies.dk/img/p/8/1/0/4/8104.jpg";"Mini V Wheel Precision Shim 8x5x1";"346";"Shims & Spacers";"1.560000";"1.95";"1841";"1";
"488";"http://makersupplies.dk/img/p/3/9/5/2/3952.jpg";"Yellow - PLA 1.75 - Devil Design ";"488";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"834";"http://makersupplies.dk/img/p/5/2/0/9/5209.jpg";"Carbon Fiber - PETG 1.75";"834";"Speciality Filaments";"243.200000";"304";"11";"1";
"268";"http://makersupplies.dk/img/p/2/2/7/9/2279.jpg";"3 Conductor Shielded Cable - by the meter";"268";"Cables";"21.800000";"27.25";"195";"1";
"743";"http://makersupplies.dk/img/p/8/1/8/3/8183.jpg";"NEMA 24 - 3Nm - Integrated Closed Loop Stepper Motor – 8mm shaft";"743";"Closed Loop Stepper";"1240.000000";"1550";"47";"1";
"182";"http://makersupplies.dk/img/p/8/3/7/837.jpg";"Heat Shrink Tubing, assortment";"182";"Cable Management";"25.000000";"31.25";"7";"1";
"556";"http://makersupplies.dk/img/p/4/0/7/2/4072.jpg";"Red - ABS 1.75 - Devil Design";"556";"ABS - 1.75mm";"124.000000";"155";"7";"1";
"1031";"http://makersupplies.dk/img/p/6/4/8/6/6486.jpg";"GT3  10mm Timing Belt - Closed Loop";"1031";"GT3 Belts and Pulleys";"95.200000";"119";"5";"1";
"496";"http://makersupplies.dk/img/p/3/9/3/8/3938.jpg";"Orange - PLA 1.75 - Devil Design ";"496";"PLA - 1.75mm";"124.000000";"155";"7";"1";
"842";"http://makersupplies.dk/img/p/5/2/2/8/5228.jpg";"Drag Chain 10x15mm - 1meter";"842";"Cable Management";"102.000000";"127.5";"31";"1";
"1296";"http://makersupplies.dk/img/p/7/5/7/2/7572.jpg";"OpenBuilds Interface Mounting Kit";"";"Brackets";"140.000000";"175";"11";"1";
"278";"http://makersupplies.dk/img/p/2/3/4/1/2341.jpg";"Hi End - 2 Flutes Short Aluminum Milling Bit - Shaft 6mm";"278";"End Mill";"142.000000";"177.5";"6";"1";
"751";"http://makersupplies.dk/img/p/4/9/1/0/4910.jpg";"SpiderSheet 310x320mm (Creality CR10 PRO, Creality CRX)";"751";"Spider Print Bed";"134.400000";"168";"2";"1";
"1100";"http://makersupplies.dk/img/p/6/6/9/5/6695.jpg";"PT1000 Temperature Sensor - E3D";"1100";"E3D Spare Parts";"220.000000";"275";"2";"1";
"193";"http://makersupplies.dk/img/p/8/7/5/875.jpg";"USB CNC controller & data I/O board -  PoKeys57UT";"193";"Motion Controllers";"396.000000";"495";"4";"1";
